latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,row_id,landcover_code,landcover_class,osm_coverage_status,distance_to_facility_m,distance_to_facility_km,nearest_facility_osm_id,nearest_facility_osm_type,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,near_industrial_10000m,distance_to_higher_relevance_m,distance_to_higher_relevance_km,nearest_hr_osm_id,nearest_hr_name,nearest_hr_category,near_higher_relevance_500m,near_higher_relevance_1000m,near_higher_relevance_2000m,near_higher_relevance_5000m,near_higher_relevance_10000m,distance_to_general_context_m
12.0474,78.14194,334.05,0.54,0.42,2025-01-04,822,N,VIIRS,n,2.0NRT,300.26,4.37,D,VIIRS_SUOMI_NPP,537,40,Cropland,COVERED,3714.1110028586204,3.7141110028586204,1536206840,way,HPCL Dharmapuri Terminal,Chemical,"Oil, Gas & Chemical",HIGHER_RELEVANCE,0,0,0,1,1,3714.1110028586204,3.7141110028586204,1536206840,HPCL Dharmapuri Terminal,"Oil, Gas & Chemical",0,0,0,1,1,7009.086721857405
11.84558,77.76095,308.44,0.35,0.57,2025-01-04,2055,N,VIIRS,n,2.0NRT,292.09,1.34,N,VIIRS_SUOMI_NPP,538,10,Tree cover,COVERED,1799.0457225338544,1.7990457225338543,1203037103,way,Kolathur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,4521.927957614796,4.521927957614795,876239831,,Mining & Quarry,0,0,0,1,1,7794.058665497368
11.81536,77.91702,309.36,0.36,0.57,2025-01-04,2055,N,VIIRS,n,2.0NRT,290.87,1.4,N,VIIRS_SUOMI_NPP,539,50,Built-up,COVERED,161.19120712624948,0.16119120712624949,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,161.19120712624948,0.16119120712624949,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1721.493973343022
11.18219,79.10017,307.72,0.44,0.63,2025-01-04,2057,N,VIIRS,n,2.0NRT,290.44,1.08,N,VIIRS_SUOMI_NPP,540,50,Built-up,COVERED,452.86793713176274,0.45286793713176277,340697977,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,670.1630837918365,0.6701630837918364,1468887795,,Power Plant,0,1,1,1,1,811.4713850354625
8.1684,77.59218,336.56,0.41,0.37,2025-01-05,802,N,VIIRS,n,2.0NRT,303.58,3.42,D,VIIRS_SUOMI_NPP,541,30,Grassland,FAILED_TILE,38665.12311266098,38.66512311266098,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,38665.12311266098,38.66512311266098,1081579633,,Mining & Quarry,0,0,0,0,0,47277.94040530108
9.33349,77.98875,332.55,0.39,0.36,2025-01-05,805,N,VIIRS,l,2.0NRT,302.89,3.14,D,VIIRS_SUOMI_NPP,542,50,Built-up,FAILED_TILE,13137.07438178312,13.13707438178312,1206014676,way,Virudhunagar,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,13471.04164317364,13.47104164317364,1002789488,,Power Plant,0,0,0,0,0,15765.30682420042
10.13346,77.2739,345.93,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,306.84,10.62,D,VIIRS_SUOMI_NPP,543,10,Tree cover,COVERED,14669.0164675094,14.669016467509401,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14669.0164675094,14.669016467509401,1509428390,,Mining & Quarry,0,0,0,0,0,18518.669023849412
10.6712,79.15398,338.25,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,299.97,4.61,D,VIIRS_SUOMI_NPP,544,40,Cropland,COVERED,1408.383048433953,1.408383048433953,341305252,way,Eachankottai,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,8690.501671462538,8.690501671462538,441125477,Kurungulam Sugar Mill,Manufacturing & Industrial Works,0,0,0,0,1,5681.95418434644
10.91736,77.61953,333.86,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,301.51,2.25,D,VIIRS_SUOMI_NPP,545,30,Grassland,COVERED,2729.328677516014,2.729328677516014,1002422529,way,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,1,1,2729.328677516014,2.729328677516014,1002422529,,Power Plant,0,0,0,1,1,5727.363579162459
11.10819,78.02068,333.93,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,303.01,5.79,D,VIIRS_SUOMI_NPP,546,10,Tree cover,COVERED,1441.5865560075943,1.4415865560075942,876239826,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,1,1,1,6680.279749956519,6.680279749956519,947395686,Kagithapuram Mill Power Station,Power Plant,0,0,0,0,1,1441.5865560075943
11.21045,77.58961,336.85,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,303.89,2.2,D,VIIRS_SUOMI_NPP,547,40,Cropland,COVERED,1335.566306059622,1.3355663060596221,823591868,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,1,1,1,2720.7228479652713,2.720722847965271,823591866,,Mining & Quarry,0,0,0,1,1,1335.566306059622
11.58939,78.69434,337.84,0.38,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,304.94,3.02,D,VIIRS_SUOMI_NPP,548,40,Cropland,COVERED,253.64681487347684,0.25364681487347684,906387731,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,1,1,1,1,1,20770.172949023097,20.7701729490231,813893974,,Mining & Quarry,0,0,0,0,0,253.64681487347684
11.67086,79.1691,343.24,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,304.07,9.79,D,VIIRS_SUOMI_NPP,549,40,Cropland,COVERED,3963.767427816255,3.9637674278162547,1119090151,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,3963.767427816255,3.9637674278162547,1119090151,,Mining & Quarry,0,0,0,1,1,6752.411994959855
11.67419,79.16859,339.03,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,301.82,5.17,D,VIIRS_SUOMI_NPP,550,40,Cropland,COVERED,4068.645705489262,4.068645705489262,1119090151,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,4068.645705489262,4.068645705489262,1119090151,,Mining & Quarry,0,0,0,1,1,7122.255673164217
11.42044,77.17234,335.44,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,303.95,1.52,D,VIIRS_SUOMI_NPP,551,30,Grassland,FAILED_TILE,12805.318571555184,12.805318571555185,336571755,way,Bannari Amman Sugars,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,18115.09435328863,18.11509435328863,1220446723,,Power Plant,0,0,0,0,0,12867.349636206463
11.68682,78.53464,330.92,0.38,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,300.81,1.63,D,VIIRS_SUOMI_NPP,552,40,Cropland,COVERED,9245.483322762368,9.245483322762368,340479226,way,Puthiragoundampalayam,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,14434.352037637664,14.434352037637664,813893974,,Mining & Quarry,0,0,0,0,0,11122.04608229974
11.48593,77.12023,335.0,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,301.06,2.21,D,VIIRS_SUOMI_NPP,553,10,Tree cover,FAILED_TILE,16179.588110989587,16.179588110989588,336571755,way,Bannari Amman Sugars,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,27233.598416836914,27.233598416836916,1220446723,,Power Plant,0,0,0,0,0,16263.40271027518
11.48418,76.83774,330.64,0.4,0.37,2025-01-05,805,N,VIIRS,n,2.0NRT,299.12,2.54,D,VIIRS_SUOMI_NPP,554,10,Tree cover,FAILED_TILE,46962.65214654046,46.96265214654046,336571755,way,Bannari Amman Sugars,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,50324.66908865356,50.32466908865356,17338131,,Power Plant,0,0,0,0,0,47046.440886783115
11.89346,79.48836,333.31,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,301.12,3.09,D,VIIRS_SUOMI_NPP,555,40,Cropland,COVERED,1877.5410026730967,1.8775410026730968,342136964,way,Tirupachanur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,4430.720951355221,4.43072095135522,759521384,,Mining & Quarry,0,0,0,1,1,16731.948952879302
11.99577,78.8779,332.76,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,300.57,1.85,D,VIIRS_SUOMI_NPP,556,40,Cropland,COVERED,3601.072864938612,3.601072864938612,958872470,way,Pudupattu,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,12600.837925697328,12.600837925697327,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,0,29743.99048246445
12.764,77.78973,345.01,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,304.34,3.18,D,VIIRS_SUOMI_NPP,557,50,Built-up,FAILED_TILE,59706.6118555665,59.7066118555665,1134097095,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,60796.617545578614,60.79661754557861,971761880,,Mining & Quarry,0,0,0,0,0,63639.29837655258
12.76731,77.78919,338.26,0.39,0.36,2025-01-05,805,N,VIIRS,n,2.0NRT,306.45,3.18,D,VIIRS_SUOMI_NPP,558,50,Built-up,FAILED_TILE,59640.5138152003,59.6405138152003,1134097095,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,60615.420660330776,60.61542066033078,971761880,,Mining & Quarry,0,0,0,0,0,63650.036768589
10.13388,77.27204,308.36,0.52,0.42,2025-01-05,2038,N,VIIRS,n,2.0NRT,279.04,1.18,N,VIIRS_SUOMI_NPP,559,10,Tree cover,COVERED,14843.711652291975,14.843711652291976,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14843.711652291975,14.843711652291976,1509428390,,Mining & Quarry,0,0,0,0,0,18691.171725766828
12.85668,79.90691,306.07,0.46,0.47,2025-01-05,2038,N,VIIRS,n,2.0NRT,292.13,0.97,N,VIIRS_SUOMI_NPP,560,40,Cropland,FAILED_TILE,76113.6298373561,76.1136298373561,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,76113.6298373561,76.1136298373561,1026841614,,Mining & Quarry,0,0,0,0,0,76978.74700950396
13.44883,80.09917,303.2,0.46,0.47,2025-01-05,2038,N,VIIRS,n,2.0NRT,291.76,0.73,N,VIIRS_SUOMI_NPP,561,30,Grassland,FAILED_TILE,143650.70536757875,143.65070536757875,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,145009.824520511,145.009824520511,1026841614,,Mining & Quarry,0,0,0,0,0,143650.70536757875
12.85542,79.90849,309.34,0.46,0.47,2025-01-05,2038,N,VIIRS,n,2.0NRT,292.31,1.05,N,VIIRS_SUOMI_NPP,562,20,Shrubland,FAILED_TILE,76012.90165641313,76.01290165641313,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,76012.90165641313,76.01290165641313,1026841614,,Mining & Quarry,0,0,0,0,0,76829.34733121008
11.18309,79.10023,309.36,0.43,0.46,2025-01-05,2038,N,VIIRS,n,2.0NRT,291.69,1.5,N,VIIRS_SUOMI_NPP,563,50,Built-up,COVERED,421.60913424522687,0.4216091342452269,340697977,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,606.0855438005464,0.6060855438005464,1468887795,,Power Plant,0,1,1,1,1,827.9766271271317
8.99723,78.21001,338.75,0.42,0.45,2025-01-06,743,N,VIIRS,n,2.0NRT,301.95,2.77,D,VIIRS_SUOMI_NPP,564,60,Bare/sparse vegetation,FAILED_TILE,17819.91776000487,17.81991776000487,17369385,relation,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,17819.91776000487,17.81991776000487,17369385,,Power Plant,0,0,0,0,0,52953.19120020103
9.18516,78.57988,337.11,0.4,0.44,2025-01-06,743,N,VIIRS,n,2.0NRT,294.89,2.64,D,VIIRS_SUOMI_NPP,565,20,Shrubland,COVERED,5394.886627805176,5.394886627805176,1537121520,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,1,5505.068471139107,5.505068471139107,17337881,,Power Plant,0,0,0,0,1,20538.28606583959
10.13271,77.27168,341.05,0.47,0.48,2025-01-06,743,N,VIIRS,n,2.0NRT,300.12,8.34,D,VIIRS_SUOMI_NPP,566,10,Tree cover,COVERED,14778.095705731992,14.778095705731992,1509428390,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14778.095705731992,14.778095705731992,1509428390,,Mining & Quarry,0,0,0,0,0,18623.135214294296
11.21062,77.5909,330.92,0.43,0.46,2025-01-06,743,N,VIIRS,n,2.0NRT,300.7,2.2,D,VIIRS_SUOMI_NPP,567,40,Cropland,COVERED,1475.5748784663922,1.4755748784663922,823591868,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,1,1,1,2855.4138186606156,2.8554138186606157,823591866,,Mining & Quarry,0,0,0,1,1,1475.5748784663922
10.65176,78.9027,333.03,0.54,0.42,2025-01-06,743,N,VIIRS,n,2.0NRT,299.15,4.71,D,VIIRS_SUOMI_NPP,568,40,Cropland,COVERED,4210.4497338513565,4.210449733851356,560347053,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,4210.4497338513565,4.210449733851356,560347053,,Mining & Quarry,0,0,0,1,1,8349.359396972097
11.698,79.04674,331.68,0.52,0.41,2025-01-06,745,N,VIIRS,n,2.0NRT,301.09,2.53,D,VIIRS_SUOMI_NPP,569,40,Cropland,COVERED,2678.2583631679313,2.6782583631679313,1467377962,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,4391.909222611576,4.391909222611576,815790484,,Mining & Quarry,0,0,0,1,1,4736.460380590681
12.01129,78.97485,337.96,0.52,0.41,2025-01-06,745,N,VIIRS,n,2.0NRT,299.83,7.53,D,VIIRS_SUOMI_NPP,570,10,Tree cover,COVERED,2626.9069770677543,2.6269069770677542,1467381344,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,5712.710418109082,5.712710418109082,4938983210,Kallakurichi Coop Sugar Mills,Manufacturing & Industrial Works,0,0,0,0,1,23986.08128021417
11.81642,77.91901,319.69,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,292.72,1.62,N,VIIRS_SUOMI_NPP,571,50,Built-up,COVERED,70.30925553269223,0.07030925553269224,340479236,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,232.3827789969602,0.23238277899696022,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1959.3628968872601
11.80924,77.92147,304.9,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,292.97,1.11,N,VIIRS_SUOMI_NPP,572,50,Built-up,COVERED,345.4369459002631,0.3454369459002631,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,683.2337672327478,0.6832337672327479,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2189.659448016035
11.80869,77.92499,303.84,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,293.36,1.07,N,VIIRS_SUOMI_NPP,573,50,Built-up,COVERED,297.62062416298767,0.2976206241629877,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,980.4431851069828,0.9804431851069828,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2577.6019443797454
11.77325,76.99046,312.64,0.4,0.37,2025-01-06,2021,N,VIIRS,n,2.0NRT,287.19,1.06,N,VIIRS_SUOMI_NPP,574,10,Tree cover,FAILED_TILE,34806.16418135778,34.80616418135778,284189645,way,PG Palya,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,42514.53049463502,42.514530494635025,1012851506,,Power Plant,0,0,0,0,0,44069.444727019
10.96319,78.09085,314.19,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,291.51,0.97,N,VIIRS_SUOMI_NPP,575,50,Built-up,COVERED,2202.5509566625124,2.2025509566625123,193319217,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2258.6100850296552,2.2586100850296553,4391401194,,Power Plant,0,0,0,1,1,2202.5509566625124
10.95987,78.09032,302.25,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,291.27,0.97,N,VIIRS_SUOMI_NPP,576,10,Tree cover,COVERED,2166.886463067978,2.166886463067978,193319217,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2185.791255199482,2.185791255199482,4391401194,,Power Plant,0,0,0,1,1,2166.886463067978
11.81698,77.9155,304.61,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,292.23,1.94,N,VIIRS_SUOMI_NPP,577,50,Built-up,COVERED,404.18428602604064,0.4041842860260406,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,404.18428602604064,0.4041842860260406,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1611.8587396813323
9.78036,77.90816,313.3,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,290.43,1.27,N,VIIRS_SUOMI_NPP,578,20,Shrubland,COVERED,3959.1841864704234,3.959184186470423,906795394,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5421.782156637593,5.421782156637593,13470286,,Power Plant,0,0,0,0,1,3959.1841864704234
9.45324,77.58031,302.33,0.38,0.36,2025-01-06,2021,N,VIIRS,n,2.0NRT,291.7,0.23,N,VIIRS_SUOMI_NPP,579,20,Shrubland,COVERED,1457.5402008078472,1.4575402008078473,309564851,way,Thottiapatti,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,2179.170363590276,2.1791703635902757,1018276477,Janakiram Mills,Manufacturing & Industrial Works,0,0,0,1,1,2630.0921356731105
11.19506,77.85767,336.1,0.42,0.61,2025-01-07,726,N,VIIRS,n,2.0NRT,290.96,2.63,D,VIIRS_SUOMI_NPP,580,10,Tree cover,COVERED,2892.2639673250546,2.8922639673250545,791243054,way,Skm Egg Products,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5390.986446685424,5.3909864466854245,429967372,Bhavani Kattalai III,Power Plant,0,0,0,0,1,2892.2639673250546
11.19699,77.85682,348.63,0.42,0.61,2025-01-07,726,N,VIIRS,n,2.0NRT,292.33,4.8,D,VIIRS_SUOMI_NPP,581,40,Cropland,COVERED,2667.9952277929683,2.6679952277929684,791243054,way,Skm Egg Products,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5196.4953443883505,5.19649534438835,429967372,Bhavani Kattalai III,Power Plant,0,0,0,0,1,2667.9952277929683
11.64698,78.41904,340.57,0.38,0.59,2025-01-07,726,N,VIIRS,n,2.0NRT,294.83,2.95,D,VIIRS_SUOMI_NPP,582,50,Built-up,COVERED,1601.0441384881676,1.6010441384881675,340479211,way,Singipuram,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,13534.615656854823,13.534615656854823,813893974,,Mining & Quarry,0,0,0,0,0,7861.206630287089
11.80938,77.92202,303.47,0.39,0.44,2025-01-07,1959,N,VIIRS,n,2.0NRT,292.98,1.45,N,VIIRS_SUOMI_NPP,583,10,Tree cover,COVERED,330.6130531027879,0.3306130531027879,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,703.6090937591362,0.7036090937591362,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2246.7792397813905
13.39113,80.10016,306.87,0.46,0.39,2025-01-07,1959,N,VIIRS,n,2.0NRT,292.96,1.25,N,VIIRS_SUOMI_NPP,584,30,Grassland,FAILED_TILE,137292.38438132821,137.29238438132822,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,138843.10030445125,138.84310030445124,1026841614,,Mining & Quarry,0,0,0,0,0,137292.38438132821
13.1604,80.28367,306.54,0.45,0.39,2025-01-07,1959,N,VIIRS,n,2.0NRT,293.81,0.65,N,VIIRS_SUOMI_NPP,585,50,Built-up,FAILED_TILE,116502.0781459982,116.5020781459982,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122211.35921531163,122.21135921531163,1026841614,,Mining & Quarry,0,0,0,0,0,116502.0781459982
13.08046,79.98327,302.9,0.47,0.39,2025-01-07,1959,N,VIIRS,n,2.0NRT,292.29,0.74,N,VIIRS_SUOMI_NPP,586,30,Grassland,FAILED_TILE,101815.10763693336,101.81510763693336,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,102220.32213363882,102.22032213363882,1026841614,,Mining & Quarry,0,0,0,0,0,101815.10763693336
10.56854,79.53321,302.53,0.46,0.39,2025-01-07,1959,N,VIIRS,n,2.0NRT,289.75,0.21,N,VIIRS_SUOMI_NPP,587,40,Cropland,FAILED_TILE,27458.689564320983,27.458689564320984,341599833,way,Vaduvur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,37217.7994046799,37.2177994046799,1187708883,,Power Plant,0,0,0,0,0,27775.086706731716
12.9673,79.91721,309.01,0.47,0.4,2025-01-07,1959,N,VIIRS,n,2.0NRT,292.89,0.96,N,VIIRS_SUOMI_NPP,588,40,Cropland,FAILED_TILE,88386.54208084503,88.38654208084503,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,88386.54208084503,88.38654208084503,1026841614,,Mining & Quarry,0,0,0,0,0,89214.65793434538
13.09831,79.52977,302.67,0.32,0.55,2025-01-08,1942,N,VIIRS,n,2.0NRT,290.09,0.35,N,VIIRS_SUOMI_NPP,589,40,Cropland,FAILED_TILE,104315.0395051626,104.3150395051626,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,104315.0395051626,104.3150395051626,1026841614,,Mining & Quarry,0,0,0,0,0,113171.76013098066
12.85353,79.90421,316.21,0.61,0.53,2025-01-08,1942,N,VIIRS,n,2.0NRT,290.85,2.34,N,VIIRS_SUOMI_NPP,590,30,Grassland,FAILED_TILE,75709.9781559579,75.7099781559579,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,75709.9781559579,75.7099781559579,1026841614,,Mining & Quarry,0,0,0,0,0,76646.2435976581
12.85778,79.90404,305.45,0.61,0.53,2025-01-08,1942,N,VIIRS,n,2.0NRT,290.49,1.75,N,VIIRS_SUOMI_NPP,591,20,Shrubland,FAILED_TILE,76168.5491062812,76.1685491062812,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,76168.5491062812,76.1685491062812,1026841614,,Mining & Quarry,0,0,0,0,0,77119.07038071478
12.85284,79.90339,301.42,0.61,0.53,2025-01-08,1942,N,VIIRS,n,2.0NRT,290.55,1.32,N,VIIRS_SUOMI_NPP,592,30,Grassland,FAILED_TILE,75616.5197794333,75.6165197794333,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,75616.5197794333,75.6165197794333,1026841614,,Mining & Quarry,0,0,0,0,0,76575.10983900719
12.70408,77.80666,297.16,0.42,0.61,2025-01-08,1942,N,VIIRS,n,2.0NRT,285.67,0.99,N,VIIRS_SUOMI_NPP,593,40,Cropland,FAILED_TILE,62053.536075449665,62.053536075449664,1134097095,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,65064.14992289093,65.06414992289093,971761880,,Mining & Quarry,0,0,0,0,0,64596.003401580696
11.17473,79.0871,300.37,0.33,0.55,2025-01-08,1942,N,VIIRS,n,2.0NRT,289.25,0.41,N,VIIRS_SUOMI_NPP,594,30,Grassland,COVERED,895.2110858924976,0.8952110858924976,340479150,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,1,1,1,1,2313.572335832291,2.313572335832291,1468887795,,Power Plant,0,0,0,1,1,1007.0962492056361
11.87426,79.22582,299.85,0.33,0.55,2025-01-08,1942,N,VIIRS,n,2.0NRT,288.74,0.46,N,VIIRS_SUOMI_NPP,595,40,Cropland,COVERED,5472.55945441956,5.47255945441956,265038580,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,1,21392.48462374392,21.39248462374392,1119513114,,Mining & Quarry,0,0,0,0,0,5472.55945441956
11.47961,77.45571,300.42,0.42,0.61,2025-01-08,1942,N,VIIRS,n,2.0NRT,288.57,0.53,N,VIIRS_SUOMI_NPP,596,40,Cropland,COVERED,2320.2513427644108,2.320251342764411,1440947503,node,Coirmedia,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,0,0,0,1,1,2320.2513427644108,2.320251342764411,1440947503,Coirmedia,Manufacturing & Industrial Works,0,0,0,1,1,12789.508884686038
13.39244,80.10259,301.69,0.6,0.53,2025-01-08,1942,N,VIIRS,n,2.0NRT,291.67,0.71,N,VIIRS_SUOMI_NPP,597,30,Grassland,FAILED_TILE,137469.0710879676,137.4690710879676,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,139053.71423846125,139.05371423846125,1026841614,,Mining & Quarry,0,0,0,0,0,137469.0710879676
10.49431,77.46686,303.12,0.41,0.61,2025-01-08,1942,N,VIIRS,n,2.0NRT,287.09,0.59,N,VIIRS_SUOMI_NPP,598,40,Cropland,COVERED,1585.8409937644155,1.5858409937644156,9117568426,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,1,1,1,1585.8409937644155,1.5858409937644156,9117568426,,Power Plant,0,0,1,1,1,5343.916778040927
9.52238,77.94103,340.27,0.41,0.45,2025-01-09,828,N,VIIRS,n,2.0NRT,297.21,2.4,D,VIIRS_SUOMI_NPP,599,20,Shrubland,COVERED,372.3540664421373,0.3723540664421373,504743070,way,,Other Industrial,Generic Industrial Building,GENERAL_CONTEXT,1,1,1,1,1,4073.736289468884,4.073736289468884,1268366785,,Power Plant,0,0,0,1,1,372.3540664421373
13.16291,80.28133,300.03,0.6,0.7,2025-01-09,1921,N,VIIRS,n,2.0NRT,287.66,1.65,N,VIIRS_SUOMI_NPP,600,50,Built-up,FAILED_TILE,116687.91737992488,116.68791737992488,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122340.76346560623,122.34076346560623,1026841614,,Mining & Quarry,0,0,0,0,0,116687.91737992488
